2026-05-28 12:57:48	 2496	 1507	546	0	 234.58	 -5	-7 	  0	 52	  4	(6,2)
2026-05-28 12:57:49	 2531	 1326	426	0	 209.97	 -8	-4 	  0	 52	  4	(5,1)
2026-05-28 12:57:50	 2566	 1182	261	0	 267.98	 -1	-4 	  0	 52	  4	(4,1)
2026-05-28 12:57:51	 2601	 1168	60	0	 238.10	 -1	-3 	  0	 52	  4	(4,0)
2026-05-28 12:57:52	 2636	 1092	17	0	 194.15	 -7	-2 	  0	 52	  4	(4,0)
2026-05-28 12:57:53	 2671	 928	-40	0	 225.79	 -7	-5 	  0	 43	  4	(3,0)
2026-05-28 12:57:54	 2706	 702	-198	0	 167.78	 -8	-1 	  0	 43	  4	(2,0)
2026-05-28 12:57:55	 2741	 470	-165	0	 95.71	 -2	-2 	  0	 43	  4	(1,0)
2026-05-28 12:57:56	 2776	 359	-240	0	 14.85	 -4	0 	  0	 43	  4	(1,0)
2026-05-28 12:57:57	 2811	 376	-220	0	 4.31	 4	1 	  0	 43	  4	(1,0)
2026-05-28 12:57:58	 2846	 419	-208	0	 16.61	 0	0 	  0	 43	  3	(1,0)
2026-05-28 12:58:00	 2895	 514	-179	0	 53.53	 1	0 	  0	 43	  3	(2,0)
2026-05-28 12:58:01	 2939	 531	-174	0	 176.57	 -1	0 	  0	 43	  3	(2,0)
2026-05-28 12:58:02	 2974	 322	-139	0	 173.06	 -8	1 	  0	 43	  3	(1,0)
2026-05-28 12:58:03	 3009	 38	-108	72	 139.66	 -8	2 	  0	 43	  3	(0,0)
2026-05-28 12:58:04	 3044	 -47	27	120	 65.83	 0	1 	  0	 43	  3	(0,0)
2026-05-28 12:58:05	 3079	 55	138	136	 20.13	 2	1 	  0	 43	  3	(0,0)
2026-05-28 12:58:06	 3114	 124	172	136	 20.13	 5	2 	  0	 43	  2	(0,0)
2026-05-28 12:58:07	 3149	 160	185	136	 20.13	 -7	-3 	  0	 43	  2	(0,0)
2026-05-28 12:58:08	 3184	 6	126	136	 13.10	 4	0 	  0	 43	  2	(0,0)
2026-05-28 12:58:09	 3219	 135	157	136	 4.31	 6	0 	  0	 43	  2	(0,0)
2026-05-28 12:58:10	 3254	 425	241	136	 6.06	 9	1 	  0	 43	  2	(1,0)
2026-05-28 12:58:11	 3289	 524	261	136	 6.06	 -7	-1 	  0	 53	  2	(2,1)
2026-05-28 12:58:12	 3324	 259	219	136	 13.10	 -9	-2 	  0	 53	  2	(1,0)
2026-05-28 12:58:13	 3359	 9	269	136	 272.90	 -4	4 	  0	 53	  2	(0,1)
2026-05-28 12:58:14	 3394	 -11	117	136	 278.17	 0	-8 	  0	 53	  2	(0,0)
2026-05-28 12:58:15	 3429	 23	-184	67	 334.42	 2	-9 	  0	 53	  2	(0,0)
2026-05-28 12:58:16	 3464	 195	-171	24	 7.82	 7	2 	  0	 53	  2	(0,0)
2026-05-28 12:58:17	 3499	 468	-210	0	 348.49	 7	-4 	  0	 53	  2	(1,0)
2026-05-28 12:58:18	 3534	 663	-255	0	 313.33	 5	-4 	  0	 53	  2	(2,-1)
2026-05-28 12:58:19	 3569	 743	-321	0	 272.90	 0	-1 	  0	 53	  2	(2,-1)
2026-05-28 12:58:22	 3667	 740	-307	0	 279.93	 -1	0 	  0	 38	  0	(2,-1)
2026-05-28 12:58:23	 3702	 767	-409	-35	 258.84	 0	-4 	  0	 38	 17	(3,-1)
2026-05-28 12:58:24	 3737	 778	-449	-64	 337.94	 0	-1 	  0	 38	 17	(3,-1)
2026-05-28 12:58:25	 3772	 963	-456	-64	 6.06	 7	0 	  0	 38	 17	(3,-1)
2026-05-28 12:58:26	 3807	 1246	-427	-64	 7.82	 8	1 	  0	 38	 17	(4,-1)
2026-05-28 12:58:27	 3842	 1526	-357	-64	 42.98	 7	3 	  0	 38	 17	(6,-1)
2026-05-28 12:58:28	 3877	 1696	-151	-56	 113.29	 -1	7 	  0	 38	 17	(6,0)
2026-05-28 12:58:29	 3912	 1696	-71	-56	 146.69	 -1	0 	  2	 38	 17	(6,0)
2026-05-28 12:58:30	 3950	 1609	-24	-56	 151.96	 -7	3 	  3	 38	 17	(6,0)
2026-05-28 12:58:31	 3985	 1527	26	-56	 136.14	 -4	3 	  4	 38	 17	(6,0)
2026-05-28 12:58:32	 4020	 1488	63	-56	 67.59	 -1	0 	  4	 38	  2	(5,0)
2026-05-28 12:58:33	 4059	 1486	123	-56	 93.96	 -1	0 	  4	 38	  2	(5,0)
2026-05-28 12:58:36	 4173	 1519	131	-56	 2.55	 5	0 	  4	 48	  8	(6,0)
2026-05-28 12:58:37	 4208	 1729	137	-56	 343.21	 0	-1 	  4	 83	  8	(6,0)
2026-05-28 12:58:38	 4243	 1679	165	-56	 276.42	 0	-4 	  4	 83	  8	(6,0)
2026-05-28 12:58:39	 4278	 1712	-76	-56	 279.93	 1	-9 	  5	 83	  8	(6,0)
2026-05-28 12:58:40	 4313	 1762	-207	-56	 211.38	 0	1 	  5	 83	  8	(7,0)
2026-05-28 12:58:41	 4348	 1769	-136	-56	 151.61	 -2	1 	  5	 83	  8	(7,0)
2026-05-28 12:58:42	 4383	 1637	-60	-56	 151.61	 -2	0 	  5	 83	  8	(6,0)
2026-05-28 12:58:43	 4418	 1603	-55	-56	 181.49	 -5	-1 	  6	 83	  8	(6,0)
2026-05-28 12:58:44	 4453	 1530	-41	-56	 130.52	 -2	1 	  7	 83	  8	(6,0)
2026-05-28 12:58:45	 4488	 1522	21	-56	 26.81	 0	0 	  7	 83	  8	(6,0)
2026-05-28 12:58:46	 4523	 1580	84	-56	 90.09	 0	0 	  7	 83	  8	(6,0)
2026-05-28 12:58:47	 4558	 1574	136	-56	 135.79	 -1	1 	  7	 83	  8	(6,0)
2026-05-28 12:58:48	 4593	 1536	166	-56	 183.25	 -1	0 	  7	 83	  8	(6,0)
2026-05-28 12:58:50	 4637	 1514	187	-56	 183.25	 -1	0 	  7	 83	  8	(6,0)
2026-05-28 12:58:51	 4672	 1507	204	-56	 188.53	 -1	0 	  7	 83	  8	(6,0)
2026-05-28 12:58:54	 4776	 1488	198	-56	 193.80	 0	-2 	  7	 83	  8	(5,0)
2026-05-28 12:58:57	 4886	 1493	184	-56	 186.77	 2	0 	  7	 83	  8	(5,0)
2026-05-28 12:58:58	 4921	 1531	189	-56	 181.49	 0	0 	  7	 83	  8	(6,0)
2026-05-28 12:58:59	 4976	 1494	188	-56	 181.49	 -1	-1 	  7	 83	  8	(5,0)
2026-05-28 12:59:04	 5128	 1507	220	45	 58.45	 2	3 	  7	 83	  8	(6,0)
2026-05-28 12:59:05	 5163	 1529	239	80	 86.57	 0	0 	  7	 83	  8	(6,0)
2026-05-28 12:59:07	 5233	 1521	294	120	 98.88	 -1	0 	  7	183	  8	(6,1)
2026-05-28 12:59:08	 5268	 1539	178	120	 98.88	 -1	0 	  7	183	  8	(6,0)
2026-05-28 12:59:09	 5303	 1527	255	120	 95.36	 -1	6 	  7	183	  8	(6,1)
2026-05-28 12:59:10	 5338	 1522	517	0	 134.03	 -3	7 	  7	183	  8	(6,2)
2026-05-28 12:59:11	 5373	 1431	662	0	 216.65	 -1	0 	  7	183	  8	(5,2)
2026-05-28 12:59:12	 5408	 1426	542	0	 272.90	 0	-8 	  7	183	  8	(5,2)
2026-05-28 12:59:13	 5443	 1427	431	0	 186.77	 -3	-1 	  7	183	  8	(5,1)
2026-05-28 12:59:14	 5478	 1290	372	0	 235.99	 -6	-5 	  7	183	  8	(5,1)
2026-05-28 12:59:15	 5513	 1176	169	0	 248.29	 -1	-3 	  7	183	  8	(4,0)
2026-05-28 12:59:16	 5548	 1158	78	0	 185.01	 -4	-2 	  7	183	  8	(4,0)
2026-05-28 12:59:17	 5583	 924	91	0	 225.44	 -8	-3 	  7	183	  8	(3,0)
2026-05-28 12:59:18	 5618	 780	-72	0	 185.01	 -6	-3 	  7	183	  8	(3,0)
2026-05-28 12:59:19	 5653	 531	-79	0	 155.13	 -6	1 	  7	183	  8	(2,0)
2026-05-28 12:59:20	 5688	 445	-63	0	 199.07	 -6	-1 	  7	183	  8	(1,0)
2026-05-28 12:59:21	 5723	 207	-152	24	 151.61	 -8	0 	  7	183	  8	(0,0)
2026-05-28 12:59:22	 5758	 15	-50	96	 93.60	 -2	1 	  7	183	  8	(0,0)
2026-05-28 12:59:23	 5793	 20	41	120	 65.48	 2	6 	  7	183	  8	(0,0)
2026-05-28 12:59:24	 5828	 88	203	136	 65.48	 0	2 	  7	183	  8	(0,0)
2026-05-28 12:59:25	 5863	 98	224	136	 93.60	 0	0 	  7	183	  8	(0,0)
2026-05-28 12:59:26	 5900	 60	350	136	 100.63	 -2	7 	  7	183	  8	(0,1)
2026-05-28 12:59:28	 5969	 40	383	136	 74.27	 -1	-1 	  0	166	  7	(0,1)
2026-05-28 12:59:29	 6004	 15	292	136	 74.27	 -1	-3 	  0	151	  6	(0,1)
2026-05-28 12:59:30	 6039	 -14	189	136	 74.27	 -2	-7 	  0	151	  6	(0,0)
2026-05-28 12:59:31	 6086	 -48	144	136	 58.45	 -1	-1 	  0	145	  6	(0,0)
2026-05-28 12:59:32	 6121	 -48	144	136	 67.24	 -1	-1 	  0	145	  5	(0,0)
2026-05-28 12:59:34	 6208	 -65	202	136	 139.31	 -4	5 	  0	139	  4	(0,0)
2026-05-28 12:59:35	 6243	 -299	281	136	 181.49	 -9	0 	  0	139	  4	(-1,1)
2026-05-28 12:59:36	 6278	 -384	351	136	 116.46	 -2	2 	  0	139	  3	(-1,1)
2026-05-28 12:59:37	 6313	 -424	577	136	 95.36	 -1	8 	  0	139	  3	(-1,2)
2026-05-28 12:59:38	 6348	 -388	806	136	 46.14	 0	1 	  0	139	  3	(-1,3)
2026-05-28 12:59:39	 6383	 -475	745	136	 37.35	 -6	-5 	  0	 97	  2	(-1,2)
2026-05-28 12:59:40	 6418	 -716	593	128	 339.35	 -8	-1 	  0	 97	  2	(-2,2)
2026-05-28 12:59:41	 6453	 -752	631	128	 332.31	 0	0 	  0	 97	  2	(-3,2)
2026-05-28 12:59:45	 6573	 -745	632	128	 5.71	 3	0 	  0	 76	  0	(-2,2)
2026-05-28 12:59:46	 6608	 -597	647	128	 5.71	 0	0 	  0	 76	  4	(-2,2)
2026-05-28 12:59:47	 6643	 -752	610	128	 28.56	 0	-1 	  0	 76	  4	(-3,2)
2026-05-28 12:59:50	 6746	 -672	647	128	 26.81	 6	3 	  0	 70	  3	(-2,2)
2026-05-28 12:59:51	 6781	 -570	698	128	 39.11	 0	0 	  0	 70	  2	(-2,2)
2026-05-28 12:59:52	 6816	 -541	715	136	 30.32	 -1	-1 	  0	 58	  1	(-2,2)
2026-05-28 12:59:53	 6859	 -506	728	136	 35.60	 4	2 	  0	 58	  1	(-2,2)
2026-05-28 12:59:54	 6894	 -319	898	136	 61.96	 4	6 	  0	 58	  1	(-1,3)
2026-05-28 12:59:55	 6929	 -180	1106	136	 33.84	 1	2 	  0	 58	  1	(0,4)
2026-05-28 12:59:56	 6964	 -164	1127	136	 18.02	 0	0 	  0	 58	  0	(0,4)
2026-05-28 12:59:57	 6999	 18	1197	136	 33.84	 3	1 	  0	 58	 47	(0,4)
2026-05-28 12:59:58	 7034	 -93	1116	136	 33.84	 -7	-5 	  0	 58	 47	(0,4)
2026-05-28 12:59:59	 7069	 -335	1041	136	 297.16	 -2	-1 	  0	 58	 47	(-1,4)
2026-05-28 13:00:00	 7104	 -346	978	136	 265.52	 -1	-7 	  0	 58	 47	(-1,3)
2026-05-28 13:00:01	 7139	 -367	715	136	 265.52	 -1	-9 	  0	 58	 47	(-1,2)
2026-05-28 13:00:02	 7174	 -382	494	136	 327.04	 0	-2 	  0	 55	 47	(-1,1)
2026-05-28 13:00:03	 7209	 -381	475	136	 0.44	 0	-1 	  0	 55	 47	(-1,1)
2026-05-28 13:00:05	 7271	 -360	398	136	 114.70	 2	-7 	  0	 43	 47	(-1,1)
2026-05-28 13:00:06	 7306	 -281	248	136	 114.70	 1	-2 	  0	 43	 46	(-1,0)
2026-05-28 13:00:07	 7341	 -285	276	136	 112.94	 -3	5 	  0	 43	 45	(-1,1)
2026-05-28 13:00:08	 7376	 -391	516	136	 128.76	 -4	6 	  0	 43	 45	(-1,2)
2026-05-28 13:00:09	 7411	 -489	657	136	 148.10	 -2	2 	  0	 43	  4	(-1,2)
2026-05-28 13:00:10	 7446	 -552	657	136	 204.35	 -6	-3 	  0	 43	  4	(-2,2)
2026-05-28 13:00:11	 7481	 -655	612	128	 142.82	 -1	-1 	  0	 43	  4	(-2,2)
2026-05-28 13:00:12	 7516	 -693	717	128	 107.67	 -3	7 	  0	 43	  8	(-2,2)
2026-05-28 13:00:13	 7551	 -719	798	128	 74.27	 -1	0 	  0	 43	  8	(-2,3)
2026-05-28 13:00:14	 7599	 -637	766	128	 318.25	 6	-4 	  0	 43	  8	(-2,3)
2026-05-28 13:00:15	 7634	 -491	648	136	 3.96	 4	-2 	  0	 43	  8	(-1,2)
2026-05-28 13:00:16	 7669	 -268	642	136	 3.96	 8	0 	  0	 43	  8	(-1,2)
2026-05-28 13:00:17	 7704	 -287	644	136	 3.96	 -2	-1 	  0	 43	  8	(-1,2)
2026-05-28 13:00:18	 7739	 -147	686	144	 16.26	 7	2 	  0	 43	  8	(0,2)
2026-05-28 13:00:19	 7774	 111	773	144	 25.05	 5	2 	  0	 45	  8	(0,3)
2026-05-28 13:00:20	 7809	 206	785	144	 291.88	 0	-1 	  0	 45	  8	(0,3)
2026-05-28 13:00:21	 7844	 159	665	144	 246.18	 -4	-7 	  0	 45	  8	(0,2)
2026-05-28 13:00:22	 7879	 29	413	144	 244.42	 -5	-8 	  0	 46	 65	(0,1)
2026-05-28 13:00:23	 7914	 -20	144	136	 276.06	 0	0 	  0	 46	 65	(0,0)
2026-05-28 13:00:24	 7949	 -8	85	120	 276.06	 0	-6 	  0	 46	 65	(0,0)
2026-05-28 13:00:25	 7984	 7	-51	96	 281.34	 0	-2 	  0	 46	 65	(0,0)
2026-05-28 13:00:27	 8030	 10	-60	96	 79.54	 0	2 	  0	 46	 65	(0,0)
2026-05-28 13:00:28	 8065	 17	155	136	 116.46	 -1	3 	  0	 46	 64	(0,0)
2026-05-28 13:00:29	 8100	 28	120	136	 100.63	 0	-2 	  0	 46	 55	(0,0)
2026-05-28 13:00:30	 8135	 -8	261	136	 104.15	 -2	7 	  0	 46	 55	(0,1)
2026-05-28 13:00:31	 8170	 -74	388	136	 186.77	 -6	-1 	  0	 46	 55	(0,1)
2026-05-28 13:00:32	 8205	 -324	436	136	 153.37	 -8	3 	  0	 46	 55	(-1,1)
2026-05-28 13:00:33	 8240	 -521	607	136	 137.55	 -4	7 	  0	 46	 55	(-2,2)
2026-05-28 13:00:34	 8275	 -628	753	128	 186.77	 -1	0 	  0	 46	 55	(-2,3)
2026-05-28 13:00:35	 8310	 -634	710	128	 271.14	 0	-7 	  0	 46	 55	(-2,2)
2026-05-28 13:00:36	 8345	 -644	451	128	 267.63	 -1	-7 	  0	 46	 55	(-2,1)
2026-05-28 13:00:37	 8380	 -651	388	128	 285.21	 -1	-1 	  0	 46	 51	(-2,1)
2026-05-28 13:00:38	 8415	 -670	455	128	 285.21	 -1	0 	  0	 46	 45	(-2,1)
2026-05-28 13:00:39	 8450	 -691	532	128	 279.93	 -1	2 	  0	 46	 45	(-2,2)
2026-05-28 13:00:40	 8485	 -711	392	128	 257.08	 -2	-8 	  0	 46	 45	(-2,1)
2026-05-28 13:00:41	 8520	 -742	216	128	 269.38	 -1	-4 	  0	 46	 45	(-2,0)
2026-05-28 13:00:42	 8555	 -746	-26	128	 262.35	 -1	-7 	  0	 46	 45	(-2,0)
2026-05-28 13:00:43	 8590	 -760	-158	128	 243.02	 -1	-2 	  0	 46	 45	(-3,0)
2026-05-28 13:00:44	 8625	 -778	-357	128	 323.88	 3	-7 	  0	 46	 45	(-3,-1)
2026-05-28 13:00:45	 8660	 -736	-432	128	 67.59	 0	0 	  0	 46	 45	(-2,-1)
2026-05-28 13:00:46	 8708	 -808	-295	128	 137.90	 0	3 	  0	 46	 45	(-3,-1)
2026-05-28 13:00:47	 8743	 -745	-251	128	 190.63	 1	0 	  0	 46	 45	(-2,-1)
2026-05-28 13:00:48	 8778	 -922	-282	128	 174.81	 -8	-1 	  0	 46	 45	(-3,-1)
2026-05-28 13:00:49	 8828	 -1097	-266	128	 246.88	 1	4 	  0	 46	 41	(-4,-1)
2026-05-28 13:00:50	 8863	 -1045	-145	128	 246.88	 0	0 	  0	 46	 36	(-4,0)
2026-05-28 13:00:52	 8909	 -1043	-245	128	 224.03	 -1	-3 	  0	 46	 35	(-4,0)
2026-05-28 13:00:53	 8944	 -1017	-212	128	 252.16	 0	4 	  0	 22	 26	(-4,0)
2026-05-28 13:00:54	 8980	 -1028	-145	128	 264.46	 -1	0 	  0	 10	 17	(-4,0)
2026-05-28 13:00:55	 9015	 -1041	-167	128	 274.61	 -1	1 	  0	  0	  8	(-4,0)
2026-05-28 13:01:07	 9414	 2032	1120	0	 56.69	 -1	-2 	  0	100	 50	(8,4)
2026-05-28 13:01:08	 9449	 2012	1116	0	 248.64	 0	0 	  0	100	 50	(8,4)
2026-05-28 13:01:09	 9484	 1999	1126	0	 331.88	 -1	0 	  0	100	 50	(7,4)
2026-05-28 13:01:43	 10661	 2029	1172	0	 214.98	 1	1 	  0	100	 50	(8,4)
2026-05-28 13:01:44	 10707	 2029	1179	0	 199.16	 -4	-2 	  0	100	 50	(8,4)
2026-05-28 13:01:47	 10797	 1871	1131	0	 171.04	 -2	0 	  0	100	 50	(7,4)
2026-05-28 13:01:48	 10832	 1693	1110	0	 264.20	 -3	-1 	  0	100	 50	(6,4)
2026-05-28 13:01:49	 10867	 1669	1101	0	 265.96	 -1	-1 	  0	100	 49	(6,4)
2026-05-28 13:01:50	 10921	 1678	1234	0	 265.96	 0	1 	  0	100	 46	(6,4)
2026-05-28 13:01:56	 11107	 1679	1249	0	 269.47	 -1	-2 	  0	100	 38	(6,4)
2026-05-28 13:01:57	 11142	 1659	1031	0	 246.62	 -3	-8 	  0	100	 38	(6,4)
2026-05-28 13:01:58	 11177	 1574	774	0	 253.65	 -2	-9 	  0	100	 38	(6,3)
2026-05-28 13:01:59	 11212	 1454	513	0	 230.80	 -5	-8 	  0	100	 38	(5,2)
2026-05-28 13:02:00	 11247	 1301	390	0	 244.86	 -2	-1 	  0	100	 38	(5,1)
2026-05-28 13:02:02	 11321	 1287	378	0	 257.17	 -1	-4 	  0	100	 36	(5,1)
2026-05-28 13:02:03	 11356	 1285	398	0	 262.44	 0	6 	  0	100	 35	(5,1)
2026-05-28 13:02:04	 11391	 1380	495	0	 257.17	 0	0 	  0	100	 33	(5,1)
2026-05-28 13:02:06	 11460	 1378	481	0	 239.59	 -1	-2 	  0	100	 31	(5,1)
2026-05-28 13:02:08	 11529	 1367	464	0	 232.56	 -2	-3 	  0	100	 28	(5,1)
2026-05-28 13:02:09	 11564	 1271	316	0	 251.89	 -1	-2 	  0	100	 28	(5,1)
2026-05-28 13:02:12	 11683	 1264	305	0	 255.41	 -2	-3 	  0	 97	 21	(5,1)
2026-05-28 13:02:13	 11718	 1214	122	0	 264.20	 -1	-3 	  0	 97	 21	(4,0)
2026-05-28 13:02:14	 11753	 1198	86	0	 214.98	 -4	-4 	  0	 97	 21	(4,0)
2026-05-28 13:02:15	 11788	 993	-21	0	 179.82	 -6	-2 	  0	 97	 21	(3,0)
2026-05-28 13:02:16	 11823	 763	-87	0	 199.16	 -8	-3 	  0	 97	 21	(3,0)
2026-05-28 13:02:17	 11858	 502	-79	0	 98.96	 -5	5 	  0	 97	 21	(2,0)
2026-05-28 13:02:18	 11893	 338	-97	0	 11.07	 -8	-3 	  0	 97	 21	(1,0)
2026-05-28 13:02:19	 11928	 207	-126	24	 4.04	 -1	-1 	  0	 97	 19	(0,0)
2026-05-28 13:02:21	 11993	 232	-124	0	 5.80	 2	0 	  0	 97	 17	(0,0)
2026-05-28 13:02:22	 12028	 262	-121	0	 0.53	 0	0 	  0	 97	 15	(1,0)
2026-05-28 13:02:23	 12077	 397	-111	0	 349.98	 2	0 	  0	 97	 14	(1,0)
2026-05-28 13:02:24	 12112	 419	-111	0	 5.80	 0	0 	  0	 97	 13	(1,0)
2026-05-28 13:02:27	 12214	 561	-186	0	 274.39	 1	-2 	  0	 97	 11	(2,0)
2026-05-28 13:02:28	 12249	 605	-240	0	 297.25	 0	0 	  0	 97	 11	(2,0)
2026-05-28 13:02:31	 12331	 599	-181	0	 283.18	 -1	2 	  0	 97	 10	(2,0)
2026-05-28 13:02:32	 12366	 595	-159	0	 295.49	 -1	0 	  0	 97	  9	(2,0)
2026-05-28 13:02:33	 12401	 727	-255	0	 284.94	 1	-2 	  0	 97	  9	(2,-1)
2026-05-28 13:02:34	 12436	 746	-268	0	 272.64	 0	-1 	  0	 97	  8	(2,-1)
2026-05-28 13:02:35	 12497	 740	-214	0	 279.67	 -1	5 	  0	 85	  7	(2,0)
2026-05-28 13:02:36	 12532	 725	-124	0	 272.64	 -1	0 	  0	 85	  4	(2,0)
2026-05-28 13:02:39	 12635	 715	-103	0	 219.90	 -3	-3 	  0	 61	  0	(2,0)
2026-05-28 13:02:40	 12670	 490	-142	0	 168.93	 -9	0 	  0	 61	  0	(1,0)
2026-05-28 13:02:41	 12705	 214	-104	0	 190.02	 -9	-1 	  0	 61	  0	(0,0)
2026-05-28 13:02:42	 12740	 -37	-38	96	 86.31	 -4	6 	  0	 61	  0	(0,0)
2026-05-28 13:02:43	 12775	 79	139	136	 28.30	 0	3 	  0	 61	  0	(0,0)
2026-05-28 13:02:44	 12810	 50	148	136	 28.30	 -5	-3 	  0	 61	  0	(0,0)
2026-05-28 13:02:45	 12845	 3	84	120	 312.71	 3	-4 	  0	 61	  0	(0,0)
2026-05-28 13:02:46	 12880	 112	-92	87	 291.62	 0	-4 	  0	 61	  0	(0,0)
2026-05-28 13:02:47	 12915	 253	-205	0	 1.93	 7	-3 	  0	 61	  0	(1,0)
